,Origin Time,Latitude (WGS84),Longitude (WGS84),Magnitude,EventID,Evaluation Status
2018-01-03,2018-01-03T03:29:52,29.0103,-97.9588,0.581255,NaN,fasola
2018-01-03,2018-01-03T03:32:46,29.0103,-97.9588,0.576136,NaN,fasola
2018-01-03,2018-01-03T03:36:50,29.0103,-97.9588,0.692071,NaN,fasola
2018-01-03,2018-01-03T03:41:46,29.0103,-97.9588,0.71189,NaN,fasola
2018-01-03,2018-01-03T03:45:16,29.0103,-97.9588,2.0,NaN,fasola
2018-01-03,2018-01-03T04:16:10,29.0103,-97.9588,0.827698,NaN,fasola
2018-01-03,2018-01-03T04:17:32,29.0103,-97.9588,0.784225,NaN,fasola
2018-01-03,2018-01-03T04:36:58,29.0103,-97.9588,1.02667,NaN,fasola
2018-01-03,2018-01-03T05:54:13,29.0158,-97.8471,0.717968,NaN,fasola
2018-01-03,2018-01-03T06:21:21,29.0286,-97.8512,1.54311,NaN,fasola
2018-01-04,,,,0.0,,
2018-01-05,2018-01-05T00:18:02,28.9774,-97.9009,0.383707,NaN,fasola
2018-01-05,2018-01-05T07:50:12,28.9774,-97.9009,0.574745,NaN,fasola
2018-01-05,2018-01-05T08:20:41,28.9774,-97.9009,1.04985,NaN,fasola
2018-01-05,2018-01-05T08:24:07,28.9774,-97.9009,1.17569,NaN,fasola
2018-01-05,2018-01-05T08:33:41,28.9774,-97.9009,0.537385,NaN,fasola
2018-01-05,2018-01-05T13:08:14,29.0286,-97.8512,1.03952,NaN,fasola
2018-01-05,2018-01-05T13:21:20,28.9774,-97.9009,0.586064,NaN,fasola
2018-01-05,2018-01-05T20:28:03,28.9774,-97.9009,0.31665,NaN,fasola
2018-01-06,2018-01-06T14:34:33,28.8986,-98.1614,1.47297,NaN,fasola
2018-01-06,2018-01-06T17:18:30,28.9774,-97.9009,1.00231,NaN,fasola
2018-01-06,2018-01-06T20:21:01,28.9774,-97.9009,0.343869,NaN,fasola
2018-01-07,2018-01-07T06:45:54,28.8986,-98.1614,0.766862,NaN,fasola
2018-01-07,2018-01-07T13:42:13,29.003,-97.9174,1.3313,NaN,fasola
2018-01-07,2018-01-07T14:03:09,28.9838,-97.8977,0.227215,NaN,fasola
2018-01-07,2018-01-07T16:28:46,28.9838,-97.8977,0.137997,NaN,fasola
2018-01-07,2018-01-07T22:06:24,29.003,-97.9174,0.914423,NaN,fasola
2018-01-07,2018-01-07T23:49:04,29.003,-97.9174,1.24405,NaN,fasola
2018-01-08,2018-01-08T01:54:09,28.9838,-97.8977,0.678176,NaN,fasola
2018-01-08,2018-01-08T04:45:37,28.9774,-97.9009,0.469,NaN,fasola
2018-01-08,2018-01-08T06:35:04,28.9774,-97.9009,1.59398,NaN,fasola
2018-01-08,2018-01-08T07:36:28,29.003,-97.9174,1.09363,NaN,fasola
2018-01-08,2018-01-08T07:37:49,29.003,-97.9174,1.67965,NaN,fasola
2018-01-08,2018-01-08T07:51:45,28.9774,-97.9009,1.24783,NaN,fasola
2018-01-08,2018-01-08T09:17:45,29.003,-97.9174,1.38372,NaN,fasola
2018-01-08,2018-01-08T18:13:01,28.9774,-97.9009,0.768539,NaN,fasola
2018-01-08,2018-01-08T19:40:47,28.9774,-97.9009,0.824011,NaN,fasola
2018-01-08,2018-01-08T19:47:47,28.9774,-97.9009,1.33214,NaN,fasola
2018-01-08,2018-01-08T23:12:49,29.003,-97.9174,1.98127,NaN,fasola
2018-01-08,2018-01-08T23:17:31,28.9838,-97.8977,1.7227,NaN,fasola
2018-01-09,2018-01-09T01:14:54,29.003,-97.9174,1.26032,NaN,fasola
2018-01-09,2018-01-09T01:48:02,29.003,-97.9174,1.00042,NaN,fasola
2018-01-09,2018-01-09T08:19:42,28.9774,-97.9009,1.03081,NaN,fasola
2018-01-09,2018-01-09T08:24:34,28.9774,-97.9009,0.454582,NaN,fasola
2018-01-09,2018-01-09T10:19:52,29.0103,-97.9588,1.34947,NaN,fasola
2018-01-09,2018-01-09T18:46:50,28.9838,-97.8977,0.680151,NaN,fasola
2018-01-09,2018-01-09T20:14:01,29.003,-97.9174,3.0,NaN,fasola
2018-01-09,2018-01-09T20:16:07,28.9883,-97.9071,0.980303,NaN,fasola
2018-01-09,2018-01-09T20:19:05,28.9883,-97.9091,1.1796,NaN,fasola
2018-01-09,2018-01-09T20:20:18,29.003,-97.9174,1.2965,NaN,fasola
2018-01-09,2018-01-09T20:23:40,28.9883,-97.9071,1.08487,NaN,fasola
2018-01-09,2018-01-09T20:28:03,29.003,-97.9174,1.28086,NaN,fasola
2018-01-09,2018-01-09T20:29:07,28.9883,-97.9091,0.531919,NaN,fasola
2018-01-09,2018-01-09T20:48:39,29.003,-97.9174,2.04337,NaN,fasola
2018-01-09,2018-01-09T20:54:07,28.9774,-97.9009,0.698343,NaN,fasola
2018-01-09,2018-01-09T20:56:38,28.9774,-97.9009,0.844113,NaN,fasola
2018-01-09,2018-01-09T21:05:17,28.9883,-97.9091,0.403482,NaN,fasola
2018-01-09,2018-01-09T21:15:13,29.003,-97.9174,0.806559,NaN,fasola
2018-01-09,2018-01-09T21:46:13,29.003,-97.9174,1.15615,NaN,fasola
2018-01-09,2018-01-09T21:50:07,29.003,-97.9174,1.07897,NaN,fasola
2018-01-09,2018-01-09T21:56:50,29.003,-97.9174,1.3062,NaN,fasola
2018-01-09,2018-01-09T22:54:15,29.003,-97.9174,2.04453,NaN,fasola
2018-01-09,2018-01-09T22:54:45,28.9883,-97.9091,0.563126,NaN,fasola
2018-01-09,2018-01-09T22:56:44,29.003,-97.9174,1.33605,NaN,fasola
2018-01-09,2018-01-09T22:57:18,28.9883,-97.9091,0.984468,NaN,fasola
2018-01-09,2018-01-09T23:00:24,28.9883,-97.9091,1.16571,NaN,fasola
2018-01-09,2018-01-09T23:05:50,29.003,-97.9174,1.58193,NaN,fasola
2018-01-09,2018-01-09T23:25:45,29.0103,-97.9588,0.624443,NaN,fasola
2018-01-09,2018-01-09T23:34:41,29.0103,-97.9588,1.03782,NaN,fasola
2018-01-10,2018-01-10T00:02:21,29.0103,-97.9588,0.760126,NaN,fasola
2018-01-10,2018-01-10T00:03:26,29.0103,-97.9588,0.89272,NaN,fasola
2018-01-10,2018-01-10T00:31:01,29.0103,-97.9588,1.25478,NaN,fasola
2018-01-10,2018-01-10T06:47:53,28.9774,-97.9009,0.950562,NaN,fasola
2018-01-10,2018-01-10T09:10:59,28.9838,-97.8977,2.0,NaN,fasola
2018-01-10,2018-01-10T09:17:14,28.9774,-97.9009,0.216381,NaN,fasola
2018-01-10,2018-01-10T10:43:12,29.003,-97.9174,0.760032,NaN,fasola
2018-01-10,2018-01-10T13:46:04,29.003,-97.9174,1.08654,NaN,fasola
2018-01-10,2018-01-10T17:07:03,28.9883,-97.9091,0.488295,NaN,fasola
2018-01-10,2018-01-10T17:54:13,28.9883,-97.9071,0.743655,NaN,fasola
2018-01-10,2018-01-10T18:31:52,29.003,-97.9174,0.972304,NaN,fasola
2018-01-10,2018-01-10T20:46:20,29.003,-97.9174,1.34124,NaN,fasola
2018-01-10,2018-01-10T20:52:41,29.003,-97.9174,1.01735,NaN,fasola
2018-01-10,2018-01-10T21:46:27,28.9774,-97.9009,0.778714,NaN,fasola
2018-01-10,2018-01-10T22:01:56,29.003,-97.9174,1.34675,NaN,fasola
2018-01-10,2018-01-10T22:05:59,28.9774,-97.9009,1.55351,NaN,fasola
2018-01-10,2018-01-10T22:36:37,29.003,-97.9174,1.4301,NaN,fasola
2018-01-10,2018-01-10T22:55:21,28.9883,-97.9091,1.14115,NaN,fasola
2018-01-11,2018-01-11T02:47:53,29.003,-97.9174,1.49196,NaN,fasola
2018-01-11,2018-01-11T02:54:59,28.9774,-97.9009,1.58352,NaN,fasola
2018-01-11,2018-01-11T04:46:28,28.9774,-97.9009,0.718882,NaN,fasola
2018-01-11,2018-01-11T05:05:48,28.9774,-97.9009,1.29157,NaN,fasola
2018-01-11,2018-01-11T05:54:52,28.9774,-97.9009,0.506846,NaN,fasola
2018-01-11,2018-01-11T06:58:32,29.003,-97.9174,1.77985,NaN,fasola
2018-01-11,2018-01-11T08:48:58,29.003,-97.9174,1.04936,NaN,fasola
2018-01-11,2018-01-11T10:06:15,29.003,-97.9174,2.31218,NaN,fasola
2018-01-11,2018-01-11T10:09:06,29.003,-97.9174,1.33758,NaN,fasola
2018-01-11,2018-01-11T10:17:57,28.9883,-97.9071,1.17443,NaN,fasola
2018-01-11,2018-01-11T10:28:30,29.003,-97.9174,1.49036,NaN,fasola
2018-01-11,2018-01-11T10:34:06,29.003,-97.9174,1.10916,NaN,fasola
2018-01-11,2018-01-11T10:59:04,29.003,-97.9174,2.14223,NaN,fasola
2018-01-11,2018-01-11T11:15:44,29.003,-97.9174,0.997641,NaN,fasola
2018-01-11,2018-01-11T11:34:07,28.9883,-97.9091,0.51701,NaN,fasola
2018-01-11,2018-01-11T12:55:49,29.003,-97.9174,1.05727,NaN,fasola
2018-01-11,2018-01-11T14:15:45,29.003,-97.9174,1.38918,NaN,fasola
2018-01-11,2018-01-11T14:35:27,28.9883,-97.9091,1.16925,NaN,fasola
2018-01-11,2018-01-11T14:36:06,28.9883,-97.9091,0.45599,NaN,fasola
2018-01-11,2018-01-11T14:37:55,28.9883,-97.9091,0.516622,NaN,fasola
2018-01-11,2018-01-11T15:08:57,29.003,-97.9174,0.90008,NaN,fasola
2018-01-11,2018-01-11T15:29:33,28.9883,-97.9091,1.73312,NaN,fasola
2018-01-11,2018-01-11T15:36:02,28.9883,-97.9091,0.58454,NaN,fasola
2018-01-11,2018-01-11T15:53:56,29.003,-97.9174,0.960933,NaN,fasola
2018-01-11,2018-01-11T16:05:01,28.9883,-97.9091,0.36175,NaN,fasola
2018-01-11,2018-01-11T17:43:03,29.003,-97.9174,0.90144,NaN,fasola
2018-01-11,2018-01-11T18:07:54,29.003,-97.9174,0.928079,NaN,fasola
2018-01-11,2018-01-11T22:49:37,29.003,-97.9174,1.5111,NaN,fasola
2018-01-11,2018-01-11T22:55:06,29.003,-97.9174,1.56262,NaN,fasola
2018-01-12,2018-01-12T00:41:56,28.9911,-97.9019,0.795955,NaN,fasola
2018-01-12,2018-01-12T19:41:08,29.003,-97.9174,1.80115,NaN,fasola
2018-01-12,2018-01-12T22:20:43,29.003,-97.9174,2.31259,NaN,fasola
2018-01-12,2018-01-12T22:23:17,28.9883,-97.9091,1.08324,NaN,fasola
2018-01-12,2018-01-12T22:27:35,28.9883,-97.9071,0.63398,NaN,fasola
2018-01-12,2018-01-12T22:55:02,28.9883,-97.9091,0.763376,NaN,fasola
2018-01-13,2018-01-13T03:05:11,29.003,-97.9174,1.32255,NaN,fasola
2018-01-13,2018-01-13T04:57:35,28.9883,-97.9091,0.721719,NaN,fasola
2018-01-13,2018-01-13T06:54:35,28.9883,-97.9071,0.636748,NaN,fasola
2018-01-14,2018-01-14T06:37:30,29.0671,-97.8264,1.04289,NaN,fasola
2018-01-14,2018-01-14T10:44:56,29.003,-97.9174,1.13508,NaN,fasola
2018-01-15,2018-01-15T01:56:20,28.9774,-97.9009,0.6181,NaN,fasola
2018-01-16,2018-01-16T01:16:08,28.9774,-97.9009,0.467925,NaN,fasola
2018-01-16,2018-01-16T01:47:09,28.9774,-97.9009,0.502165,NaN,fasola
2018-01-16,2018-01-16T03:13:53,28.9774,-97.9009,1.1438,NaN,fasola
2018-01-16,2018-01-16T03:17:04,28.9774,-97.9009,0.362318,NaN,fasola
2018-01-16,2018-01-16T03:17:34,28.9838,-97.8977,0.576104,NaN,fasola
2018-01-16,2018-01-16T03:19:04,28.9774,-97.9009,0.441335,NaN,fasola
2018-01-16,2018-01-16T04:07:41,28.9865,-97.5534,1.44668,NaN,fasola
2018-01-16,2018-01-16T06:28:54,28.9774,-97.9009,0.609912,NaN,fasola
2018-01-17,2018-01-17T01:01:15,28.9774,-97.9009,1.28664,NaN,fasola
2018-01-17,2018-01-17T01:56:06,28.9774,-97.9009,1.05839,NaN,fasola
2018-01-17,2018-01-17T02:23:10,28.9774,-97.9009,0.615596,NaN,fasola
2018-01-17,2018-01-17T02:27:38,28.9838,-97.8977,1.11433,NaN,fasola
2018-01-17,2018-01-17T02:50:02,28.9774,-97.9009,0.74777,NaN,fasola
2018-01-17,2018-01-17T03:27:53,28.9774,-97.9009,0.527107,NaN,fasola
2018-01-17,2018-01-17T03:33:35,28.9774,-97.9009,0.855934,NaN,fasola
2018-01-17,2018-01-17T04:53:28,28.9774,-97.9009,0.627145,NaN,fasola
2018-01-17,2018-01-17T14:25:45,28.9774,-97.9009,0.601583,NaN,fasola
2018-01-18,2018-01-18T01:21:48,28.9774,-97.9009,0.466418,NaN,fasola
2018-01-18,2018-01-18T02:28:38,28.9838,-97.8977,0.577533,NaN,fasola
2018-01-18,2018-01-18T11:19:03,28.9774,-97.9009,1.69091,NaN,fasola
2018-01-18,2018-01-18T11:20:02,28.9774,-97.9009,1.12024,NaN,fasola
2018-01-18,2018-01-18T11:22:32,28.9774,-97.9009,0.404416,NaN,fasola
2018-01-18,2018-01-18T11:31:35,28.9774,-97.9009,0.880634,NaN,fasola
2018-01-18,2018-01-18T11:59:06,28.9774,-97.9009,0.447883,NaN,fasola
2018-01-18,2018-01-18T22:56:37,28.9938,-97.9091,1.26648,NaN,fasola
2018-01-19,2018-01-19T02:07:13,28.9774,-97.9009,0.498284,NaN,fasola
2018-01-19,2018-01-19T04:40:22,28.9774,-97.9009,0.712972,NaN,fasola
2018-01-19,2018-01-19T17:57:55,28.9938,-97.9091,1.14362,NaN,fasola
2018-01-19,2018-01-19T22:13:29,28.9774,-97.9009,1.05965,NaN,fasola
2018-01-19,2018-01-19T22:17:55,28.9774,-97.9009,1.31088,NaN,fasola
2018-01-19,2018-01-19T22:43:48,28.9774,-97.9009,0.551468,NaN,fasola
2018-01-20,2018-01-20T04:11:07,28.9774,-97.9009,1.32547,NaN,fasola
2018-01-20,2018-01-20T04:32:47,28.9883,-97.9091,0.878038,NaN,fasola
2018-01-20,2018-01-20T06:53:41,28.9883,-97.9091,1.6226,NaN,fasola
2018-01-21,,,,0.0,,
2018-01-22,2018-01-22T00:48:29,28.9911,-97.9019,0.776392,NaN,fasola
2018-01-23,2018-01-23T05:41:33,28.9883,-97.9091,0.42502,NaN,fasola
2018-01-24,,,,0.0,,
2018-01-25,,,,0.0,,
2018-01-26,2018-01-26T19:32:42,29.0671,-97.8264,1.20451,NaN,fasola
2018-01-27,,,,0.0,,
2018-01-28,,,,0.0,,
2018-01-29,2018-01-29T07:14:29,28.9938,-97.9091,1.15698,NaN,fasola
2018-01-29,2018-01-29T07:25:23,28.9938,-97.9091,1.04844,NaN,fasola
2018-01-30,,,,0.0,,
2018-01-31,2018-01-31T05:31:43,28.9938,-97.9091,1.075,NaN,fasola
2018-01-31,2018-01-31T11:15:10,28.9838,-97.8977,0.91876,NaN,fasola
2018-01-31,2018-01-31T16:28:21,28.9938,-97.9091,1.27543,NaN,fasola
2018-01-31,2018-01-31T17:52:58,28.9938,-97.9091,1.71855,NaN,fasola
2018-01-31,2018-01-31T18:12:18,28.9774,-97.9009,1.63513,NaN,fasola
2018-01-31,2018-01-31T18:19:58,28.9774,-97.9009,0.574016,NaN,fasola
2018-02-01,2018-02-01T12:32:48,28.9838,-97.8977,1.07625,NaN,fasola
2018-02-02,2018-02-02T09:41:55,28.9938,-97.9091,1.48152,NaN,fasola
2018-02-02,2018-02-02T11:25:26,28.9957,-97.9526,0.298885,NaN,fasola
2018-02-03,2018-02-03T16:33:51,28.9938,-97.9091,1.11379,NaN,fasola
2018-02-03,2018-02-03T17:06:45,28.9838,-97.8977,0.940021,NaN,fasola
2018-02-03,2018-02-03T20:37:37,28.9774,-97.9009,0.343767,NaN,fasola
2018-02-03,2018-02-03T21:06:14,28.9938,-97.9091,1.20544,NaN,fasola
2018-02-03,2018-02-03T21:07:36,28.9938,-97.9091,1.02584,NaN,fasola
2018-02-04,2018-02-04T03:03:12,29.0671,-97.8264,0.758841,NaN,fasola
2018-02-04,2018-02-04T17:32:05,28.9957,-97.9526,0.104421,NaN,fasola
2018-02-05,2018-02-05T19:09:23,29.014,-97.8512,0.728408,NaN,fasola
2018-02-05,2018-02-05T19:47:12,29.014,-97.8512,1.07369,NaN,fasola
2018-02-05,2018-02-05T22:09:59,29.014,-97.8512,0.675101,NaN,fasola
2018-02-05,2018-02-05T22:45:41,29.0433,-97.8657,0.948217,NaN,fasola
2018-02-05,2018-02-05T23:21:39,29.014,-97.8512,0.664576,NaN,fasola
2018-02-06,2018-02-06T03:57:15,29.014,-97.8512,1.19575,NaN,fasola
2018-02-06,2018-02-06T11:15:54,29.0341,-97.8533,0.568964,NaN,fasola
2018-02-06,2018-02-06T20:28:45,29.0433,-97.8657,0.575384,NaN,fasola
2018-02-06,2018-02-06T20:35:32,29.0433,-97.8657,0.693701,NaN,fasola
2018-02-07,2018-02-07T17:55:07,29.0158,-97.8471,0.659444,NaN,fasola
2018-02-07,2018-02-07T20:02:39,29.0433,-97.8657,1.12609,NaN,fasola
2018-02-07,2018-02-07T22:16:32,29.0341,-97.8533,0.597445,NaN,fasola
2018-02-08,2018-02-08T03:34:49,29.0158,-97.8471,0.5698,NaN,fasola
2018-02-08,2018-02-08T03:35:33,29.0121,-97.8491,0.753465,NaN,fasola
2018-02-08,2018-02-08T14:33:55,29.0433,-97.8657,0.593774,NaN,fasola
2018-02-09,2018-02-09T02:20:45,29.0121,-97.8491,0.379502,NaN,fasola
2018-02-09,2018-02-09T02:23:03,29.0158,-97.8471,1.86024,NaN,fasola
2018-02-09,2018-02-09T02:23:55,29.003,-97.8698,0.56348,NaN,fasola
2018-02-09,2018-02-09T02:38:26,29.003,-97.8698,0.848323,NaN,fasola
2018-02-09,2018-02-09T02:52:47,29.003,-97.8698,1.28529,NaN,fasola
2018-02-09,2018-02-09T02:56:19,29.0121,-97.8491,0.696123,NaN,fasola
2018-02-09,2018-02-09T04:29:24,29.003,-97.8698,0.578936,NaN,fasola
2018-02-09,2018-02-09T05:26:35,29.0103,-97.9588,1.75339,NaN,fasola
2018-02-09,2018-02-09T05:28:25,29.003,-97.8698,0.910838,NaN,fasola
2018-02-09,2018-02-09T09:53:17,29.003,-97.8698,1.08754,NaN,fasola
2018-02-09,2018-02-09T09:59:48,29.003,-97.8698,0.715397,NaN,fasola
2018-02-09,2018-02-09T15:13:52,29.003,-97.8698,1.55985,NaN,fasola
2018-02-09,2018-02-09T20:52:33,29.003,-97.8698,0.784478,NaN,fasola
2018-02-10,2018-02-10T13:19:38,29.003,-97.8698,1.7,NaN,fasola
2018-02-10,2018-02-10T17:52:35,29.003,-97.8698,1.85321,NaN,fasola
2018-02-10,2018-02-10T18:09:05,29.003,-97.8698,0.572419,NaN,fasola
2018-02-10,2018-02-10T21:10:44,29.0158,-97.8471,1.03122,NaN,fasola
2018-02-10,2018-02-10T21:11:18,29.0158,-97.8471,1.8492,NaN,fasola
2018-02-10,2018-02-10T22:57:10,29.0231,-97.845,1.02725,NaN,fasola
2018-02-10,2018-02-10T23:37:54,29.0158,-97.8471,0.96793,NaN,fasola
2018-02-11,2018-02-11T00:10:45,29.0121,-97.8491,0.286498,NaN,fasola
2018-02-11,2018-02-11T02:04:56,29.0671,-97.8264,0.946,NaN,fasola
2018-02-11,2018-02-11T02:33:09,29.0158,-97.8471,0.325665,NaN,fasola
2018-02-11,2018-02-11T05:26:52,29.0158,-97.8471,0.475665,NaN,fasola
2018-02-11,2018-02-11T05:59:19,29.003,-97.8698,1.34092,NaN,fasola
2018-02-11,2018-02-11T06:06:10,29.003,-97.8698,1.43013,NaN,fasola
2018-02-11,2018-02-11T16:16:24,29.003,-97.8698,1.01176,NaN,fasola
2018-02-11,2018-02-11T16:22:17,29.0076,-97.8874,2.03723,NaN,fasola
2018-02-11,2018-02-11T16:24:39,29.0222,-97.846,0.701137,NaN,fasola
2018-02-11,2018-02-11T16:26:26,29.0222,-97.846,1.11402,NaN,fasola
2018-02-11,2018-02-11T16:30:24,29.0222,-97.846,0.556161,NaN,fasola
2018-02-11,2018-02-11T21:13:14,29.0121,-97.8491,2.18664,NaN,fasola
2018-02-11,2018-02-11T21:14:06,29.0231,-97.845,2.21212,NaN,fasola
2018-02-11,2018-02-11T21:26:56,29.0121,-97.8491,0.54644,NaN,fasola
2018-02-11,2018-02-11T21:27:56,29.0222,-97.846,0.577445,NaN,fasola
2018-02-11,2018-02-11T21:28:32,29.0231,-97.845,0.840853,NaN,fasola
2018-02-11,2018-02-11T21:29:19,29.0121,-97.8491,0.725946,NaN,fasola
2018-02-11,2018-02-11T21:34:40,29.0231,-97.845,1.14305,NaN,fasola
2018-02-11,2018-02-11T21:48:03,29.0231,-97.845,1.9,NaN,fasola
2018-02-11,2018-02-11T21:58:12,29.0222,-97.846,0.645528,NaN,fasola
2018-02-11,2018-02-11T22:03:53,29.0231,-97.845,0.895381,NaN,fasola
2018-02-11,2018-02-11T22:17:51,29.0222,-97.846,0.685236,NaN,fasola
2018-02-11,2018-02-11T22:18:59,29.0231,-97.845,1.02661,NaN,fasola
2018-02-11,2018-02-11T22:32:38,29.0433,-97.8657,0.673794,NaN,fasola
2018-02-11,2018-02-11T22:50:38,29.0158,-97.8471,0.450048,NaN,fasola
2018-02-11,2018-02-11T23:00:26,29.0222,-97.846,1.01276,NaN,fasola
2018-02-12,2018-02-12T01:16:42,29.0222,-97.846,0.715683,NaN,fasola
2018-02-12,2018-02-12T01:56:06,29.0222,-97.846,0.372908,NaN,fasola
2018-02-12,2018-02-12T02:25:10,29.0158,-97.8471,0.571993,NaN,fasola
2018-02-12,2018-02-12T04:24:38,29.0158,-97.8471,0.345137,NaN,fasola
2018-02-12,2018-02-12T06:00:07,29.0121,-97.8491,0.942465,NaN,fasola
2018-02-12,2018-02-12T06:00:55,29.0231,-97.845,1.01979,NaN,fasola
2018-02-12,2018-02-12T06:53:59,28.9938,-97.9091,1.32048,NaN,fasola
2018-02-12,2018-02-12T09:00:09,29.0121,-97.8491,0.959346,NaN,fasola
2018-02-12,2018-02-12T09:02:05,29.0231,-97.845,1.09746,NaN,fasola
2018-02-12,2018-02-12T09:03:05,29.0231,-97.845,1.1281,NaN,fasola
2018-02-12,2018-02-12T09:24:18,29.0121,-97.8491,1.03511,NaN,fasola
2018-02-12,2018-02-12T09:30:53,29.0451,-97.9215,0.470714,NaN,fasola
2018-02-12,2018-02-12T09:31:43,29.0231,-97.845,0.891795,NaN,fasola
2018-02-12,2018-02-12T10:08:09,29.0231,-97.845,1.24424,NaN,fasola
2018-02-12,2018-02-12T10:09:44,29.0076,-97.8874,2.2,NaN,fasola
2018-02-12,2018-02-12T10:11:46,28.9938,-97.9091,1.21522,NaN,fasola
2018-02-12,2018-02-12T10:13:22,29.0158,-97.8471,0.844255,NaN,fasola
2018-02-12,2018-02-12T10:14:13,29.003,-97.8698,0.700497,NaN,fasola
2018-02-12,2018-02-12T10:25:20,29.003,-97.8698,1.24853,NaN,fasola
2018-02-12,2018-02-12T11:32:51,29.0121,-97.8491,0.542877,NaN,fasola
2018-02-12,2018-02-12T11:50:05,29.0121,-97.8491,1.14744,NaN,fasola
2018-02-12,2018-02-12T11:57:57,29.0158,-97.8471,1.6,NaN,fasola
2018-02-12,2018-02-12T12:02:10,29.0231,-97.845,0.863089,NaN,fasola
2018-02-12,2018-02-12T12:06:26,29.0231,-97.845,1.06024,NaN,fasola
2018-02-12,2018-02-12T12:31:18,29.0222,-97.846,1.9,NaN,fasola
2018-02-12,2018-02-12T12:33:39,29.0121,-97.8491,2.0,NaN,fasola
2018-02-12,2018-02-12T12:37:23,29.0231,-97.845,0.762351,NaN,fasola
2018-02-12,2018-02-12T12:48:40,29.0222,-97.846,0.535554,NaN,fasola
2018-02-12,2018-02-12T14:24:48,28.9938,-97.9091,3.0,NaN,fasola
2018-02-12,2018-02-12T14:32:03,28.9774,-97.9009,0.52244,NaN,fasola
2018-02-12,2018-02-12T14:33:47,28.9774,-97.9009,0.430307,NaN,fasola
2018-02-12,2018-02-12T14:52:22,28.9774,-97.9009,1.5,NaN,fasola
2018-02-12,2018-02-12T15:05:17,28.9774,-97.9009,1.027,NaN,fasola
2018-02-12,2018-02-12T15:06:37,28.9774,-97.9009,1.47253,NaN,fasola
2018-02-12,2018-02-12T15:12:01,28.9774,-97.9009,1.02667,NaN,fasola
2018-02-12,2018-02-12T15:22:41,29.0158,-97.8471,0.607807,NaN,fasola
2018-02-12,2018-02-12T15:46:29,29.0121,-97.8491,1.2619,NaN,fasola
2018-02-12,2018-02-12T15:47:59,29.0231,-97.845,0.826821,NaN,fasola
2018-02-12,2018-02-12T16:44:11,28.9774,-97.9009,0.535666,NaN,fasola
2018-02-12,2018-02-12T17:01:06,28.9938,-97.9091,1.19935,NaN,fasola
2018-02-12,2018-02-12T17:14:32,28.9774,-97.9009,1.05155,NaN,fasola
2018-02-12,2018-02-12T17:42:53,29.0121,-97.8367,0.374871,NaN,fasola
2018-02-12,2018-02-12T19:09:37,28.9957,-97.9526,0.477382,NaN,fasola
2018-02-12,2018-02-12T20:19:17,28.9957,-97.9526,1.00042,NaN,fasola
2018-02-12,2018-02-12T20:48:26,29.0121,-97.8491,0.836741,NaN,fasola
2018-02-12,2018-02-12T21:51:23,29.0121,-97.8491,0.522625,NaN,fasola
2018-02-12,2018-02-12T21:52:57,29.0222,-97.846,0.510202,NaN,fasola
2018-02-12,2018-02-12T22:46:23,29.0222,-97.846,1.2342,NaN,fasola
2018-02-12,2018-02-12T22:47:16,29.0231,-97.845,1.00202,NaN,fasola
2018-02-13,2018-02-13T01:38:17,29.0121,-97.8491,0.705051,NaN,fasola
2018-02-13,2018-02-13T04:03:46,29.0158,-97.8471,0.461535,NaN,fasola
2018-02-13,2018-02-13T04:06:48,28.9938,-97.9091,1.04612,NaN,fasola
2018-02-13,2018-02-13T04:40:38,29.003,-97.8698,0.782484,NaN,fasola
2018-02-13,2018-02-13T05:19:51,28.9774,-97.9009,0.363832,NaN,fasola
2018-02-13,2018-02-13T05:20:34,28.9774,-97.9009,0.598038,NaN,fasola
2018-02-13,2018-02-13T06:13:55,29.0121,-97.8491,0.490551,NaN,fasola
2018-02-13,2018-02-13T07:05:54,29.0121,-97.8491,0.48282,NaN,fasola
2018-02-13,2018-02-13T07:19:39,29.0158,-97.8471,0.676358,NaN,fasola
2018-02-13,2018-02-13T07:37:50,29.0121,-97.8491,0.596975,NaN,fasola
2018-02-13,2018-02-13T09:00:28,28.9774,-97.9009,0.191763,NaN,fasola
2018-02-13,2018-02-13T09:17:44,29.0121,-97.8367,0.647458,NaN,fasola
2018-02-13,2018-02-13T09:33:20,28.9938,-97.9091,1.00508,NaN,fasola
2018-02-13,2018-02-13T12:29:48,29.0121,-97.8636,1.30269,NaN,fasola
2018-02-13,2018-02-13T12:30:27,29.0598,-97.9029,0.487851,NaN,fasola
2018-02-14,2018-02-14T03:23:23,29.1055,-97.7768,0.498351,NaN,fasola
2018-02-14,2018-02-14T19:07:36,29.0121,-97.8491,1.65799,NaN,fasola
2018-02-14,2018-02-14T19:08:25,29.0598,-97.9029,0.700422,NaN,fasola
2018-02-14,2018-02-14T19:09:06,29.0598,-97.9029,0.828257,NaN,fasola
2018-02-14,2018-02-14T19:10:30,29.0121,-97.8367,0.637609,NaN,fasola
2018-02-14,2018-02-14T19:11:03,29.0222,-97.846,0.887842,NaN,fasola
2018-02-14,2018-02-14T19:25:52,29.0277,-97.8109,0.418475,NaN,fasola
2018-02-14,2018-02-14T22:26:59,29.0121,-97.8367,1.18969,NaN,fasola
2018-02-15,2018-02-15T01:26:08,29.0277,-97.8109,0.480645,NaN,fasola
2018-02-15,2018-02-15T01:27:42,29.0598,-97.9029,0.531593,NaN,fasola
